##########  Generation 1  ##########

1)  -0.9  |  PQW+Ow+Wp+wP+p+Poq+pQ+Oq+W++o+POQ++o++pOw+qPo+Op+PQ+p+P+++oq+p+QO+PWoq+OwQ+o+qOp+o
27)  0.3  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++Pq++OQ++q+Qpo+++w+++q
28)  2.0  |  OQ++o++W+Pq+w+p+O++Q+q++oQ+Oq+oQP++qpO++Q+++o+P+++qOp+WQ+++qPwo++QOp+qW+QP++q++Q+++qwo+++OWp+wQ+Poq+p
29)  5.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Qp+P+WOq+ow++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 5 Average Fitness: 3.4366667

##########  Generation 6  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  6.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+Qpwo+PW+q+Qo+p+PqO++pWQo+P+w+O++po+qP+Q+O++p+W++qwo
3)  3.6  |  +++++P+WQOp++P+p+q++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
4)  2.1  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPOq+op+PO++QpoW+Pw+pqW+P+wq+owQ+O+W+pw+PW++qp++woP+Q++++pqO++QW+q+wo
5)  0.4  |  QPW+pwq++WO+Qwo+q+WQ+qw+Q+P+O+Wop++wOPq+pW+Q+P++w+op+q+O+PoW+QO+ow+++pWO+oP+wqO+op
6)  3.0  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+pQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW+Q++oq+pQ+wq+WQ+qw+PW+QOw+pWq++ow++
7)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
8)  0.9  |  OQPW+p+w+qo+P++++++p+WOPQ+o+q+++Q+Op+o+O+oq+OwP+Wo+O++Qo++Opq+P+pQ+qwo
9)  11.2  |  W+++OP+woopWq+w+QW++qw+
10)  1.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+q
11)  4.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
12)  5.0  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+qo
13)  0.3  |  ++P++WOpQ++wP+Wo+++p+wOP+++Wo+wq+W+++pO++PQo+++++wqpO+++W+wo
14)  2.5  |  ++oqpw+WOQ+++Pw++p++qo++WOP+pQ+++qw+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
15)  5.1  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
16)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
17)  3.1  |  +Q+qPO+oQ+qp+P+pQWO+Q+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+WqpO++QPow+++WOq+pQ++Pwo+Wp+qw
18)  4.1  |  +++Q+q+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+wo
19)  4.9  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
20)  2.0  |  OQ++o++W+Pq+w+p+O++Q+q++oQ+Oq+oQP++qpO++Q+++o+P+++qOp+WQ+++qPwo++QOp+qW+QP++q++Q+++qwo+++OWp+wQ+Poq+p
21)  4.7  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Qp+P+WOq+ow++QOW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
22)  1.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P+w+WOP+Qp+oqP++w+QOW+qw++opWQ+wO+PWo++++pq+wQPO+++qp+o
23)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
24)  4.9  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++q+o++POQ+oq+Qp+PwOq++p+PQ+q+++W+w+op
25)  5.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Qp+P+WOq+ow++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
26)  2.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPOq+op+PO++QpoW+Pw+pqW+P+wOp++o
27)  4.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw+Qop++qW+P+wOpQ++q+P+++poWQ+qw+OPQW+++pwo+P+Wq+pQ+q+PO+wop
28)  2.3  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWOqO+Qwo+W+qPOw+o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
29)  1.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++q+o++POQ++wqP+op
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 6 Average Fitness: 3.693333

##########  Generation 7  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
3)  0.3  |  ++P++WOpQ++wP+Wo+++p+wOP+++Wo+wq+W+++pO++PQo+++++wqpO+++W+wo
4)  4.9  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
5)  5.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Qp+P+WOq+ow++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
6)  6.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+Qpwo+PW+q+Qo+p+PqO++pWQo+P+w+O++po+qP+Q+O++p+W++qwo
7)  0.9  |  OQPW+p+w+qo+P++++++p+WOPQ+o+q+++Q+Op+o+O+oq+OwP+Wo+O++Qo++Opq+P+pQ+qwo
8)  2.5  |  ++oqpw+WOQ+++Pw++p++qo++WOP+pQ+++qw+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
9)  2.0  |  OQ++o++W+Pq+w+p+O++Q+q++oQ+Oq+oQP++qpO++Q+++o+P+++qOp+WQ+++qPwo++QOp+qW+QP++q++Q+++qwo+++OWp+wQ+Poq+p
10)  2.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPOq+op+PO++QpoW+Pw+pqW+P+wOp++o
11)  3.6  |  +++++P+WQOp++P+p+q++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
12)  11.2  |  W+++OP+woopWq+w+QW++qw+
13)  5.1  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
14)  6.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
15)  4.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw+Qop++qW+P+wOpQ++q+P+++poWQ+qw+OPQW+++pwo+P+Wq+pQ+q+PO+wop
16)  2.1  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPOq+op+PO++QpoW+Pw+pqW+P+wq+owQ+O+W+pw+PW++qp++woP+Q++++pqO++QW+q+wo
17)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
18)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
19)  1.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P+w+WOP+Qp+oqP++w+QOW+qw++opWQ+wO+PWo++++pq+wQPO+++qp+o
20)  2.3  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWOqO+Qwo+W+qPOw+o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
21)  0.4  |  QPW+pwq++WO+Qwo+q+WQ+qw+Q+P+O+Wop++wOPq+pW+Q+P++w+op+q+O+PoW+QO+ow+++pWO+oP+wqO+op
22)  6.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+qo
23)  3.1  |  +Q+qPO+oQ+qp+P+pQWO+Q+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+WqpO++QPow+++WOq+pQ++Pwo+Wp+qw
24)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
25)  1.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++q+o++POQ++wqP+op
26)  3.0  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+pQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW+Q++oq+pQ+wq+WQ+qw+PW+QOw+pWq++ow++
27)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
28)  7.9  |  WQq+p+W+++++w+OWP++o+OwQ++qo+O+pW+wo
29)  6.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 7 Average Fitness: 4.2033334

##########  Generation 8  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  18.1  |  W+++OP+woo+P+pQ+qwo
3)  5.1  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
4)  1.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P+w+WOP+Qp+oqP++w+QOW+qw++opWQ+wO+PWo++++pq+wQPO+++qp+o
5)  1.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++q+o++POQ++wqP+op
6)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
7)  5.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Ow+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
8)  6.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
9)  2.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
10)  3.0  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+pQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW+Q++oq+pQ+wq+WQ+qw+PW+QOw+pWq++ow++
11)  0.3  |  ++P++WOpQ++wP+Wo+++p+wOP+++Wo+wq+W+++pO++PQo+++++wqpO+++W+wo
12)  8.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
13)  4.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw+Qop++qW+P+wOpQ++q+P+++poWQ+qw+OPQW+++pwo+P+Wq+pQ+q+PO+wop
14)  6.4  |  QPW+pwq++WO+Qwo+q+WQ+qw+Q+P+O+Wp+qo
15)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
16)  4.9  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
17)  4.5  |  QPOW+po++Ow+q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
18)  2.1  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPOq+op+PO++QpoW+Pw+pqW+P+wq+owQ+O+W+pw+PW++qp++woP+Q++++pqO++QW+q+wo
19)  6.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+qo
20)  7.9  |  WQq+p+W+++++w+OWP++o+OwQ++qo+O+pW+wo
21)  5.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+w++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
22)  3.6  |  +++++P+WQOp++P+p+q++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
23)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
24)  6.7  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Po+Owq++Q+WqpO++QPow+++WOq+pQ++Pwo+Wp+qw
25)  6.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
26)  6.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+Qpwo+PW+q+Qo+p+PqO++pWQo+P+w+O++po+qP+Q+O++p+W++qwo
27)  11.2  |  W+++OP+woopWq+w+QW++qw+
28)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
29)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 8 Average Fitness: 5.49

##########  Generation 9  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  6.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Ow+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
3)  4.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw+Qop++qW+P+wOpQ++q+P+++poWQ+qw+OPQW+++pwo+P+Wq+pQ+q+PO+wop
4)  6.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+qo
5)  6.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
6)  18.1  |  W+++OP+woo+P+pQ+qwo
7)  6.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
8)  6.4  |  QPW+pwq++WO+Qwo+q+WQ+qw+Q+P+O+Wp+qo
9)  7.9  |  WQq+p+W+++++w+OWP++o+OwQ++qo+O+pW+wo
10)  6.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+Qpwo+PW+q+Qo+p+PqO++pWQo+P+w+O++po+qP+Q+O++p+W++qwo
11)  5.1  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
12)  2.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
13)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
14)  5.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+w++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
15)  11.2  |  W+++OP+woopWq+w+QW++qw+
16)  2.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
17)  3.0  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+pQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW+Q++oq+pQ+wq+WQ+qw+PW+QOw+pWq++ow++
18)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Poqpw++++Q+PWO+poq+w
19)  3.6  |  +++++P+WQOp++P+p+q++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
20)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
21)  3.3  |  WQ+PO++OQ+Po+OwqpOQ++q+o++POQ++wqP+op
22)  8.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wo
23)  4.5  |  QPOW+po++Ow+q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
24)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
25)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
26)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
27)  8.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
28)  6.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
29)  6.7  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Po+Owq++Q+WqpO++QPow+++WOq+pQ++Pwo+Wp+qw
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 9 Average Fitness: 6.03

##########  Generation 10  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  6.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
3)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
4)  3.6  |  +++++P+WQOp++P+p+q++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
5)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
